SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotalRevenue,TotalRevenueLog,ServiceCount,ContractRiskScore,AvgMonthlySpend,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_One year,Contract_Two year,gender_Male,TenureSegment_New,TenureSegment_Regular,SpendTier_Low,SpendTier_Medium
0,1,1,-1.3780274313743823,1,1,-0.2873050806038328,-1.1878503660368012,0,-1.1878503660368012,-1.8524314097706667,4,2,-0.0885352351398252,False,False,False,True,False,True,False,True,True,False,True,False
0,0,0,1.085749968341193,1,1,1.5353943738776605,2.1232639902987818,0,2.1232639902987818,1.407244756129954,5,3,0.3903309275959279,True,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0.4094189174388782,1,0,-0.28844999232147195,0.19205907976568845,0,0.19205907976568845,0.5034228132050971,3,3,-0.12009796841198692,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,-1.5712648744893294,1,0,0.4565058986223882,-1.3316432002093506,0,-1.3316432002093506,-3.349922547188913,6,3,0.16427478910833923,False,False,False,False,False,False,False,True,True,False,False,True
0,1,1,1.0374406075624563,1,0,-1.4455741016154178,-0.18964390548503382,0,-0.18964390548503382,0.19004590170766578,1,3,-0.44137798878101064,False,True,False,True,False,False,False,True,False,False,True,False
0,1,1,-1.1364806274806984,1,0,-1.2898661080164964,-1.1585721168678063,0,-1.1585721168678063,-1.6950074483106083,1,3,-0.4259974038864108,False,True,False,False,False,False,False,True,True,False,True,False
0,1,0,1.8586997408009813,1,1,0.8278389323766786,2.4267616360050317,0,2.4267616360050317,1.5010137374665564,4,2,0.19316864730009126,True,False,True,False,False,True,False,False,False,False,False,False
0,0,0,1.8586997408009813,1,1,1.2781708746480698,2.880361038342029,0,2.880361038342029,1.6280786569532488,4,2,0.32123494094476235,True,False,False,False,True,True,False,True,False,False,False,False
0,0,1,-1.3297180705956455,1,1,-1.560828547857757,-1.2750315576667453,0,-1.2750315576667453,-2.5180662778107377,1,3,-0.5162315971487451,False,True,True,False,False,False,False,True,True,False,True,False
0,1,1,1.8586997408009813,1,1,0.08822596278180159,1.6880537529213928,1,1.6880537529213928,1.257550182647436,5,3,-0.0153933132871888,False,False,False,True,False,False,False,True,False,False,False,True
0,0,0,0.6992750821112989,1,1,-0.2613537483373456,0.43662601368822496,0,0.43662601368822496,0.6664235397203552,4,2,-0.11182323544519084,False,False,False,False,False,True,False,True,False,True,True,False
0,1,1,-0.17029341190596303,1,1,-0.25181281735701955,-0.24976577556077123,0,-0.24976577556077123,0.13167855040425647,3,3,-0.11452051140740784,False,False,False,True,False,False,False,True,False,True,True,False
0,0,0,1.327296772234877,1,1,-1.6333396233082351,-0.23628355029087236,0,-0.23628355029087236,0.14503210695257357,2,3,-0.5003088561811059,False,True,False,True,False,False,False,False,False,False,True,False
0,0,0,-0.4601495765783837,1,1,1.0220922871361175,-0.06845672580138035,0,-0.06845672580138035,0.2992561355660138,5,3,0.23104152080466395,True,False,False,True,False,False,False,False,False,True,False,False
0,0,1,-1.0881712667019616,0,0,-1.2211714049581486,-1.1068094372838826,0,-1.1068094372838826,-1.4611697757407407,1,1,-0.37183955055891815,False,False,False,False,False,False,True,False,True,False,True,False
0,0,0,-0.7500057412508043,0,0,-0.15373204687926775,-0.6761899028815062,1,-0.6761899028815062,-0.40123772993944157,1,3,-0.08411388109649544,True,False,False,True,False,False,False,True,False,True,False,True
0,1,0,0.4094189174388782,1,1,-1.1566747115311444,-0.3293783684856434,0,-0.3293783684856434,0.04943566290113631,1,2,-0.37247381630533083,False,True,False,True,False,True,False,False,False,True,True,False
0,0,1,1.8586997408009813,1,0,-1.5024380502581614,0.10607958765159145,0,0.10607958765159145,0.44003279628932535,1,3,-0.46203757018858527,False,True,False,False,False,False,False,False,False,False,True,False
0,1,0,-0.07367469034848949,1,0,1.2587073754482043,0.5016179291702902,0,0.5016179291702902,0.7060565719670205,6,1,0.31479792147352714,True,False,True,False,False,False,True,True,False,True,False,False
0,0,1,-0.26691213346343656,0,0,-0.09495991204045891,-0.2618881829574747,0,-0.2618881829574747,0.11953556791113013,2,1,-0.06846618567658719,True,False,False,False,True,False,True,False,False,True,False,True
0,1,0,-0.025365329569752716,1,0,-1.5558672637479873,-0.7288064215951107,0,-0.7288064215951107,-0.4885477239767956,2,3,-0.4794253993868065,False,True,False,False,False,False,False,False,False,True,True,False
0,1,1,-1.2814087098169087,1,0,-1.2749822556871877,-1.2134286456438452,0,-1.2134286456438452,-2.0105739989706124,2,2,-0.3896597511021878,False,True,False,True,False,True,False,True,True,False,True,False
0,0,0,0.022944031208984056,1,0,0.8602780977097876,0.4373270050724691,0,0.4373270050724691,0.6668585175910445,2,3,0.20593059954650514,True,False,True,False,False,False,False,True,False,True,False,False
1,0,1,-0.798315102029541,1,1,-0.18540793773395026,-0.7349783081436063,0,-0.7349783081436063,-0.4992457670606744,3,3,-0.10744752138883773,False,False,False,True,False,False,False,True,False,True,False,True
1,1,0,1.085749968341193,1,1,-0.3708836359914891,0.6467916636636817,0,0.6467916636636817,0.7898639483544996,3,2,-0.14562878805435653,False,False,False,True,False,True,False,True,False,False,True,False
0,1,0,0.4094189174388782,1,1,-0.488046268429893,0.06780440394947801,0,0.06780440394947801,0.4106275961207728,4,3,-0.18023726080265104,False,False,False,False,True,False,False,True,False,True,True,False
0,1,0,1.8586997408009813,1,0,-0.3766081945796844,1.2033261166344258,0,1.2033261166344258,1.0635264613001518,2,2,-0.152248149264892,False,False,False,False,False,True,False,True,False,False,True,False
0,1,1,-1.039861905923225,1,1,1.1800901041703173,-0.677433767292646,1,-0.677433767292646,-0.403225761104462,4,3,0.3129687112359925,True,False,False,True,False,False,False,False,True,False,False,False
0,1,0,-0.5567682981358573,1,1,-0.36477744016408054,-0.5934096721977563,1,-0.5934096721977563,-0.2762276579044657,3,3,-0.1527848014742806,False,False,False,True,False,False,False,True,False,True,True,False
0,0,0,-0.4118402157996469,0,0,0.23782776055331448,-0.26720623037628943,0,-0.26720623037628943,0.11416702698709581,3,1,0.02489285287129812,True,False,False,False,False,False,True,False,False,True,False,True
0,1,0,-1.233099349038172,1,1,-1.3432953215063224,-1.1934793795584007,1,-1.1934793795584007,-1.8853837401939086,1,3,-0.4005728324530791,False,True,True,False,False,False,False,False,True,False,True,False
0,0,1,-0.2186027726846998,1,0,0.7133477606127657,0.1058845750108617,0,0.1058845750108617,0.43988489963929434,3,2,0.1612600616006596,True,False,True,False,False,True,False,False,False,True,False,False
0,1,0,-0.605077658914594,1,0,0.7656320623849528,-0.2968586929910083,0,-0.2968586929910083,0.08375612603150426,1,3,0.16902470904180344,True,False,True,False,False,False,False,True,False,True,False,False
0,0,0,1.8586997408009813,0,1,-2.300059880213421,-0.6851815668027131,0,-0.6851815668027131,-0.4156882246580346,0,1,-0.6854370782873225,False,True,True,False,False,False,True,False,False,False,True,False
0,0,1,1.085749968341193,1,1,0.8179163641571399,1.5820564767669998,1,1.5820564767669998,1.2178771572349358,3,3,0.19387250448321425,True,False,False,True,False,False,False,True,False,False,False,False
0,1,0,-1.1364806274806984,1,0,0.7553278569262007,-0.8706385881365413,1,-0.8706385881365413,-0.764308730451757,5,3,0.15931415844098448,True,False,False,True,False,False,False,True,True,False,False,False
0,0,0,1.8586997408009813,1,0,0.6622083705582184,2.2568687316461884,0,2.2568687316461884,1.4494852876850355,5,2,0.1452021939369075,False,False,True,False,False,True,False,True,False,False,False,False
0,0,0,-0.31522149424217333,1,0,1.2514562679031567,0.19371405190593424,0,0.19371405190593424,0.5046087498704801,6,3,0.3047009934570682,True,False,True,False,False,False,False,False,False,True,False,False
0,0,0,1.0374406075624563,1,1,0.5599295904491226,1.319216331346911,0,1.319216331346911,1.1130349776820725,3,3,0.11629702641198042,True,False,True,False,False,False,False,False,False,False,False,True
0,1,0,-0.26691213346343656,1,0,0.8431044219452005,0.0943155818648774,0,0.0943155818648774,0.43107620443856187,3,1,0.19013787355808467,True,False,False,True,False,False,True,True,False,True,False,False
1,0,0,-0.8466244628082779,1,1,-0.43538032941849325,-0.8191025448648166,0,-0.8191025448648166,-0.6561656285314448,2,3,-0.1658870562668235,False,False,True,False,False,False,False,False,False,True,True,False
0,0,0,1.13405932911993,1,1,-0.1411380179852374,0.8671981125833971,0,0.8671981125833971,0.9062871728261553,4,3,-0.07995229711046863,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.6509657213325621,1,1,1.4640282101448212,1.523320777624016,1,1.523320777624016,1.1952782673097968,6,3,0.37458127449387746,True,False,True,False,False,False,False,True,False,True,False,False
0,1,1,-1.0881712667019616,1,1,-0.0701534914916109,-0.9440160471699783,0,-0.9440160471699783,-0.9386853514567364,4,1,-0.07099721907927398,False,False,False,True,False,False,True,True,True,False,False,True
0,1,0,-0.5084589373571204,1,1,0.14814300933824961,-0.37932795757197324,0,-0.37932795757197324,-0.005398254822067946,5,3,0.004699839215484854,False,False,False,False,True,False,False,False,False,True,False,True
0,1,0,1.2789874114561401,1,1,-0.052979815727024406,1.0542626705502665,0,1.0542626705502665,0.9964796066117176,3,3,-0.05670184316468788,False,False,True,False,False,False,False,True,False,False,False,True
0,0,0,1.0374406075624563,1,0,1.1190281458962308,1.7404647177704444,0,1.7404647177704444,1.2766636973362264,5,1,0.27199050587699214,True,False,False,True,False,False,True,True,False,False,False,False
0,0,0,1.8586997408009813,1,1,-1.2421614531148661,0.3657837189842723,0,0.3657837189842723,0.6215777157961327,2,1,-0.3887144013911193,False,True,True,False,False,False,True,True,False,False,True,False
0,1,0,-0.605077658914594,1,1,1.4743324156035738,-0.08488522312986939,1,-0.08488522312986939,0.28505546163347073,5,3,0.3742151278216748,True,False,False,True,False,False,False,True,False,True,False,False
0,1,0,0.6026563605538253,1,0,-0.34264248028972355,0.308834757279324,0,0.308834757279324,0.5841899076456769,3,3,-0.1347884927436356,False,False,False,True,False,False,False,False,False,True,True,False
0,0,0,-1.1847899882594353,1,1,0.04815405266443219,-1.002203602674155,1,-1.002203602674155,-1.0990714674179378,4,2,-0.022091117053016453,False,False,False,True,False,True,False,True,True,False,False,True
0,1,1,-0.5084589373571204,1,1,1.3522084990554,-0.006716777868778542,1,-0.006716777868778542,0.3510825420239952,4,3,0.3340234805520457,True,False,False,True,False,False,False,False,False,True,False,False
0,0,0,-0.605077658914594,1,0,0.8411962357491355,-0.2743584507403446,0,-0.2743584507403446,0.10690643462756846,3,3,0.19080495415024404,True,False,False,False,True,False,False,True,False,True,False,False
0,0,0,-0.8949338235870146,1,0,0.25271161288262317,-0.7072127245932437,1,-0.7072127245932437,-0.45189595929871507,5,3,0.03351985030834785,False,False,False,False,False,False,False,True,False,True,False,True
0,1,0,1.5688435761285608,1,0,-0.09686809823652401,1.2478048105565045,0,1.2478048105565045,1.0827852495590051,4,3,-0.07216278384763583,False,False,False,True,False,False,False,True,False,False,False,True
0,1,0,0.6026563605538253,0,0,-0.9391414851797101,-0.08247655348626344,0,-0.08247655348626344,0.28714869822921263,2,1,-0.307714149268698,False,False,False,False,True,False,True,True,False,True,True,False
0,1,1,-0.4118402157996469,1,1,0.04128458235859716,-0.3247244181676915,0,-0.3247244181676915,0.054411719503399715,4,3,-0.02187635876830537,False,False,False,False,False,False,False,False,False,True,False,True
0,1,0,-1.1847899882594353,1,1,0.25271161288262317,-0.9959210332755156,0,-0.9959210332755156,-1.0806164556085107,4,1,-0.007900880058807899,False,False,False,False,True,False,True,False,True,False,False,True
1,1,1,0.7475844428900357,1,1,-0.1583116937498239,0.5309963199656057,0,0.5309963199656057,0.723525583699793,3,1,-0.0884009808431021,False,False,True,False,False,False,True,False,False,False,False,True
0,1,1,0.7475844428900357,1,1,0.21111315380840137,0.7753471587997662,0,0.7753471587997662,0.8592188139334294,5,1,0.012969759391053343,False,False,False,False,False,False,True,True,False,False,False,True
0,1,0,1.4239154937923504,0,1,0.07715848284462365,1.2778209453931246,0,1.2778209453931246,1.095598815516718,3,3,-0.023890406451371228,True,False,False,False,True,False,False,False,False,False,False,True
0,0,1,1.2789874114561401,1,1,0.11455893228750147,1.1946137951445344,0,1.1946137951445344,1.0597153631226233,3,2,-0.009150858988666808,False,False,False,True,False,True,False,False,False,False,False,True
0,1,0,0.16787211354519438,1,1,0.6328223031388137,0.4755494826554664,0,0.4755494826554664,0.6903262525839492,3,1,0.13867966070442372,True,False,False,True,False,False,True,False,False,True,False,False
0,0,0,-0.025365329569752716,1,0,-0.2918847274743889,-0.1574141136455374,0,-0.1574141136455374,0.22013630563593095,2,3,-0.12744756623111317,False,False,False,True,False,False,False,False,False,True,True,False
0,0,0,-0.12198405112722627,1,0,1.0060635230891697,0.3305707608028046,1,0.3305707608028046,0.5986062835515819,4,2,0.2412573624272672,True,False,False,False,True,True,False,True,False,True,False,False
0,0,1,0.5060376389963518,1,1,-0.17968337914575438,0.32789328995170663,0,0.32789328995170663,0.5968403574929311,4,1,-0.09199686510090478,False,False,False,False,False,False,True,False,False,True,False,True
0,1,0,1.4239154937923504,1,1,0.4095645181991838,1.5761797444855548,0,1.5761797444855548,1.2156362956727962,3,3,0.07238007961863847,True,False,False,False,True,False,False,False,False,False,False,True
0,0,0,-1.233099349038172,1,1,0.15692066584014921,-1.0222582809978318,1,-1.0222582809978318,-1.1600840254177003,4,2,0.03450019092619435,False,False,False,True,False,True,False,False,True,False,False,True
0,1,0,-0.36353085502091015,1,1,-0.1793017419065417,-0.37760973808878834,0,-0.37760973808878834,-0.003467144827504061,4,3,-0.09632521371896392,False,False,False,True,False,False,False,True,False,True,False,True
0,0,0,0.16787211354519438,1,0,-0.18311811429867192,0.06391996297062134,0,0.06391996297062134,0.4076001153538371,3,1,-0.08747193259995449,False,False,False,True,False,False,True,False,False,True,False,True
0,0,0,1.520534215349824,1,0,1.3564065086867434,2.5071911737762034,0,2.5071911737762034,1.5246118406672944,6,3,0.33416258475287836,True,False,False,False,False,False,False,False,False,False,False,False
1,1,0,-0.5567682981358573,1,1,-0.00031387671562410895,-0.46534434396945173,0,-0.46534434396945173,-0.10655115053442758,5,3,-0.034452380548124176,False,False,True,False,False,False,False,False,False,True,False,True
0,0,0,0.4094189174388782,1,1,1.4010580656746694,1.165451499437595,0,1.165451499437595,1.046864318084897,6,1,0.35102419220667885,True,False,False,False,False,False,True,False,False,True,False,False
0,1,0,0.16787211354519438,1,0,-1.721879462805661,-0.728585055894823,0,-0.728585055894823,-0.48816589516311837,1,3,-0.5228786858749798,False,True,False,True,False,False,False,False,False,True,True,False
0,0,0,0.3128001958814047,1,1,0.1901231056516841,0.37917634385167376,0,0.37917634385167376,0.6301933322079578,5,1,0.013114837120492604,False,False,False,False,False,False,True,True,False,True,False,True
0,1,0,-0.31522149424217333,1,0,-0.4048493502814499,-0.41735015190232916,0,-0.41735015190232916,-0.04899863237644988,3,3,-0.15536268009845725,False,False,False,False,True,False,False,False,False,True,True,False
1,0,0,1.2789874114561401,1,1,-1.3177256264790485,-0.0037599645863651532,0,-0.0037599645863651532,0.353505910175865,1,1,-0.41516008656453335,False,True,False,False,True,False,True,True,False,False,True,False
1,1,0,-0.5567682981358573,0,0,-0.7590087082711535,-0.7135585413348223,0,-0.7135585413348223,-0.46254412260111316,2,2,-0.26380241063687276,False,False,False,True,False,True,False,True,False,True,True,False
1,1,0,-0.6533870196933308,1,0,-0.10411920578157174,-0.5954652108432843,1,-0.5954652108432843,-0.27917006551900514,3,2,-0.08190320407483055,False,False,False,False,False,True,False,True,False,True,False,True
0,1,0,-0.7016963804720675,1,1,0.783187375388753,-0.39769076947202314,0,-0.39769076947202314,-0.026245063907035196,4,3,0.17183105271440402,True,False,False,True,False,False,False,True,False,True,False,False
1,0,1,-0.9432431843657514,1,1,0.3511740205995882,-0.7345566591906775,0,-0.7345566591906775,-0.4985116687618038,3,1,0.059245947271290254,True,False,False,False,False,False,True,True,False,True,False,True
0,0,0,-1.1364806274806984,1,0,0.7522747590124965,-0.8679453054497084,0,-0.8679453054497084,-0.7583933298470977,3,3,0.16478906615376693,True,False,False,False,True,False,False,True,True,False,False,False
0,0,1,-0.26691213346343656,0,0,0.41185434163446216,-0.07330568876006188,1,-0.07330568876006188,0.2950832627240421,3,3,0.06844477180408914,True,False,False,True,False,False,False,False,False,True,False,True
0,0,0,-0.8466244628082779,1,1,-0.2957010998665197,-0.7926546142923567,0,-0.7926546142923567,-0.6044431207106606,3,3,-0.13228494410593594,False,False,True,False,False,False,False,False,False,True,True,False
0,1,0,1.8586997408009813,0,1,0.06456445395059275,1.6678778505237486,0,1.6678778505237486,1.2501052537242014,2,3,-0.02108964583897472,True,False,False,False,False,False,False,True,False,False,False,True
0,0,0,-0.798315102029541,1,1,1.2285580335503736,-0.40210227164204093,0,-0.40210227164204093,-0.03131115988959631,4,1,0.29059408839151674,True,False,False,False,False,False,True,True,False,True,False,False
0,1,0,0.8925125252262459,1,0,1.1232261555275742,1.5751203514913208,0,1.5751203514913208,1.215231864393331,4,1,0.27395837979863524,True,False,False,False,False,False,True,True,False,False,False,False
0,0,0,0.6992750821112989,1,1,0.9438566530974439,1.2235758075988323,0,1.2235758075988323,1.072335086158964,4,2,0.22145016462322806,True,False,False,False,True,True,False,True,False,True,False,False
0,0,0,1.3756061330136136,1,1,0.1832536353458491,1.3347540952623376,0,1.3347540952623376,1.1195108023024964,4,2,0.008624763037378459,False,False,True,False,False,True,False,False,False,False,False,True
0,0,1,-0.2186027726846998,1,1,0.3065224636116621,-0.06596372636718872,0,-0.06596372636718872,0.3013955521704671,4,2,0.040800269458633784,False,False,False,False,False,True,False,False,False,True,False,True
0,1,1,0.4094189174388782,1,1,-0.3243238928074979,0.16567966714807955,0,0.16567966714807955,0.4843495585193877,2,1,-0.13286561033840347,False,False,False,True,False,False,True,False,False,True,True,False
0,0,0,-0.8949338235870146,1,0,0.22599700613771007,-0.7131737866652749,1,-0.7131737866652749,-0.4618956453943415,5,3,0.025441415053087755,False,False,True,False,False,False,False,True,False,True,False,True
0,0,1,0.07125339198772082,1,1,-1.358179173835631,-0.5970463944167673,0,-0.5970463944167673,-0.2814386823164973,1,3,-0.42593158866928754,False,True,False,False,False,False,False,False,False,True,True,False
0,0,0,-0.17029341190596303,1,0,-0.06900857977397228,-0.16494581806722836,0,-0.16494581806722836,0.21317597118206855,3,3,-0.057046480212492034,False,False,False,False,False,False,False,True,False,True,False,True
0,1,1,-0.12198405112722627,1,1,-1.4146614852391612,-0.7054681520505007,0,-0.7054681520505007,-0.4489861018595486,1,2,-0.43811713046706463,False,True,False,True,False,True,False,True,False,True,True,False
0,0,0,1.8586997408009813,1,1,-0.2460882587688242,1.344878940744541,0,1.344878940744541,1.1237107445772248,4,1,-0.11228304912296043,False,False,False,True,False,False,True,False,False,False,True,False
0,1,0,-0.6533870196933308,1,1,0.9999573272617612,-0.2794972973541645,0,-0.2794972973541645,0.10166076414137908,4,3,0.23924673963709525,True,False,True,False,False,False,False,False,False,True,False,False
0,0,0,1.8586997408009813,1,0,0.03823148444489288,1.6441917205929726,0,1.6441917205929726,1.2413019751058363,5,3,-0.027777033113720276,False,False,True,False,False,False,False,True,False,False,False,True
1,1,0,-0.5567682981358573,1,1,0.3637680494936185,-0.3457067241878118,0,-0.3457067241878118,0.03180178555747446,4,2,0.07609283397993698,False,False,False,False,False,True,False,False,False,True,False,True
0,0,0,-0.2186027726846998,1,0,1.0014838762186136,0.21633024761865352,1,0.21633024761865352,0.5206917643563873,6,1,0.23867870734015212,True,False,True,False,False,False,True,True,False,True,False,False
0,1,1,-0.605077658914594,1,0,0.4553609869047491,-0.3811252362338322,1,-0.3811252362338322,-0.007421758046925064,2,3,0.08745465544757727,True,False,False,False,False,False,False,False,False,True,False,True
0,1,0,1.3756061330136136,0,0,-0.7945009715179665,0.4928265485017245,0,0.4928265485017245,0.7007760843655645,2,2,-0.26741897095664036,False,False,False,True,False,True,False,False,False,False,True,False
1,0,1,-0.9915525451444882,1,1,0.8694373914509004,-0.6965713591437027,0,-0.6965713591437027,-0.4342621693057489,2,2,0.19108477674898497,True,False,False,False,True,True,False,True,False,True,False,False
0,0,0,0.8442031644475092,0,0,-2.1981627373435386,-0.8121558783653144,0,-0.8121558783653144,-0.642349526448287,0,1,-0.6549067805932094,False,True,False,True,False,False,True,False,False,False,True,False
0,1,0,-0.12198405112722627,1,1,0.4477282421204881,0.09183312365450898,0,0.09183312365450898,0.4291770636312942,4,3,0.08470700591051404,False,False,True,False,False,False,False,True,False,True,False,True
0,1,1,0.6026563605538253,0,0,-2.300059880213421,-0.9245095124851092,0,-0.9245095124851092,-0.8896405868830173,0,3,-0.6798196781524324,False,True,False,False,False,False,False,True,False,True,True,False
0,1,0,1.8586997408009813,1,1,0.8560800880784442,2.439590305397891,0,2.439590305397891,1.5048108788392536,4,3,0.19679061005637327,True,False,False,False,True,False,False,False,False,False,False,False
0,0,1,-0.7016963804720675,1,1,1.0117880816773657,-0.3396982266085761,0,-0.3396982266085761,0.038322738597498504,4,2,0.23387699932450193,True,False,False,False,False,True,False,True,False,True,False,False
0,0,0,-0.2186027726846998,1,1,1.5353943738776605,0.4377012185181934,0,0.4377012185181934,0.6670906552746337,7,1,0.39385220004854726,True,False,False,False,True,False,True,True,False,True,False,False
0,1,0,0.07125339198772082,1,0,-1.5073993343679308,-0.6539321087787763,0,-0.6539321087787763,-0.36624269346944316,1,1,-0.4589708276651276,False,True,True,False,False,False,True,False,False,True,True,False
0,0,1,1.6654622976860343,0,0,0.3901010189993184,1.7997485605522363,0,1.7997485605522363,1.297900920132421,5,2,0.06900276059768841,True,False,False,False,True,True,False,False,False,False,False,True
0,0,0,-1.4263367921531191,1,1,0.013425063896045414,-1.2084689998350202,0,-1.2084689998350202,-1.9781304491537715,4,1,0.005170328179146004,False,False,False,True,False,False,True,False,True,False,False,True
0,0,0,-1.1847899882594353,1,0,-0.34073429409365846,-1.0511939403925719,0,-1.0511939403925719,-1.2543624087999603,3,3,-0.13274401374862818,False,False,False,True,False,False,False,True,True,False,True,False
0,1,1,-0.4601495765783837,1,1,0.06341954223295412,-0.35483542401872065,1,-0.35483542401872065,0.021821914722544015,4,3,-0.011521354744935064,False,False,False,False,True,False,False,False,False,True,False,True
0,0,1,-1.2814087098169087,1,0,0.9419484669013788,-1.0080803349556005,0,-1.0080803349556005,-1.1166115656166606,3,3,0.20667203362722952,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0.7958938036687724,1,1,1.232756043181717,1.5457999374270333,0,1.5457999374270333,1.2039807313157576,4,1,0.3082959328593424,True,False,False,True,False,False,True,True,False,False,False,False
0,1,0,-0.7500057412508043,1,1,-0.192659045278998,-0.6783613949890894,0,-0.6783613949890894,-0.40471064126807177,5,2,-0.08656622071126639,False,False,True,False,False,True,False,True,False,True,False,True
0,0,1,-0.5567682981358573,1,1,1.145742752641144,-0.12092039676954826,0,-0.12092039676954826,0.25326727331342264,5,1,0.28379550169249157,True,False,False,False,True,False,True,True,False,True,False,False
0,1,0,0.8925125252262459,1,1,1.2342825921385696,1.6556447602769018,0,1.6556447602769018,1.2455672222472063,5,3,0.3054372447827873,True,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1.8586997408009813,1,1,-1.411226750086244,0.18773190738625647,0,0.18773190738625647,0.5003161084918112,1,2,-0.43898438735361467,False,True,False,False,True,True,False,False,False,False,True,False
0,0,1,0.6992750821112989,1,1,0.49352471082605337,0.9338713532652662,1,0.9338713532652662,0.9392653921257083,3,3,0.09876026844710545,True,False,True,False,False,False,False,True,False,True,False,True
0,0,1,0.3128001958814047,1,1,-0.04649198266040261,0.23389719712005028,0,0.23389719712005028,0.533028018250199,2,3,-0.06071606121372076,False,False,False,True,False,False,False,True,False,True,False,True
0,0,1,1.8586997408009813,1,0,1.0865889805631217,2.661762409307996,0,2.661762409307996,1.5686242583841241,3,3,0.2595172312829751,True,False,False,False,True,False,False,False,False,False,False,False
0,1,0,-0.2186027726846998,1,1,-0.010618082174376658,-0.17761109849082754,1,-0.17761109849082754,0.20137394229298336,4,3,-0.03746072661388667,False,False,True,False,False,False,False,False,False,True,False,True
0,1,0,1.5688435761285608,1,1,-1.3997776329098526,0.07686985643744769,0,0.07686985643744769,0.417661684937772,2,1,-0.43281092539862387,False,True,True,False,False,False,True,False,False,False,True,False
0,1,1,1.13405932911993,1,0,0.7610524155143961,1.5529310753434422,0,1.5529310753434422,1.2067274950794284,3,3,0.16460185126442262,True,False,True,False,False,False,False,False,False,False,False,False
0,1,1,0.1195627527664576,1,0,-1.5329690293952047,-0.6564988967797304,0,-0.6564988967797304,-0.37022349226345624,1,1,-0.4721847205727619,False,True,True,False,False,False,True,True,False,True,True,False
0,0,0,-1.3780274313743823,1,0,0.9163787718741049,-1.1100192399380533,1,-1.1100192399380533,-1.4743443003166476,4,3,0.22789514526979035,True,False,False,True,False,False,False,False,True,False,False,False
0,0,0,-1.4263367921531191,1,1,0.7225070543538791,-1.183496840597811,1,-1.183496840597811,-1.8275890489278799,5,3,0.1320789032435428,True,False,False,True,False,False,False,False,True,False,False,False
0,1,0,1.8586997408009813,1,1,0.22714191785534923,1.8298279427317956,0,1.8298279427317956,1.3085254796636168,5,3,0.02463428580123596,False,False,False,True,False,False,False,False,False,False,False,True
0,1,1,1.8586997408009813,1,1,-0.43385378046164086,1.1732572756786896,0,1.1732572756786896,1.0503184679940778,3,3,-0.160737589496851,False,False,False,True,False,False,False,False,False,False,True,False
0,1,0,0.6509657213325621,1,1,0.0031208584372928653,0.5599003556888761,1,0.5599003556888761,0.7404528868666022,5,3,-0.042108510128346724,False,False,True,False,False,False,False,True,False,True,False,True
0,1,0,-0.5567682981358573,1,1,-0.09267008860518057,-0.49805903210481617,0,-0.49805903210481617,-0.1475319717297756,3,3,-0.06468076711033718,False,False,False,False,True,False,False,False,False,True,False,True
0,0,1,1.8586997408009813,1,1,0.09967507995819277,1.6961336009818913,0,1.6961336009818913,1.260517951139742,4,3,-0.013112101740196102,False,False,True,False,False,False,False,True,False,False,False,True
0,1,1,-0.31522149424217333,1,1,0.4309362035951143,-0.09733967907700435,1,-0.09733967907700435,0.2741696976519203,3,1,0.08556976658509152,True,False,False,True,False,False,True,False,False,True,False,True
0,0,0,1.6654622976860343,1,1,-1.5615918223361829,-0.03413977164488652,0,-0.03413977164488652,0.32835579803081155,1,3,-0.4792222420015297,False,True,False,True,False,False,False,True,False,False,True,False
0,0,0,-1.039861905923225,0,0,-0.9601315333364273,-1.0504929490083277,0,-1.0504929490083277,-1.2519829333419943,1,3,-0.3189938504379255,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0,1.4722248545710872,1,1,0.9091276643290571,2.0703154230347454,0,2.0703154230347454,1.3900575445773584,5,3,0.21441010472184374,True,False,False,False,False,False,False,True,False,False,False,False
0,0,0,1.3756061330136136,1,0,-1.580673684296835,-0.16739138199421544,0,-0.16739138199421544,0.2109066785697876,1,1,-0.48388536819607175,False,True,False,False,False,False,True,False,False,False,True,False
1,1,1,1.0374406075624563,0,0,0.10768946198166697,0.9672870327848746,0,0.9672870327848746,0.9554383814287342,2,2,-0.013776105698996973,True,False,False,False,True,True,False,True,False,False,False,True
0,1,1,0.4094189174388782,0,0,0.19584766423987998,0.4520003886343919,0,0.4520003886343919,0.6759253845256339,1,3,0.00571368636702355,True,False,False,False,True,False,False,False,False,True,False,True
0,0,0,-0.6533870196933308,1,1,0.39200920519538407,-0.4240859939253671,0,-0.4240859939253671,-0.056901239882147625,3,3,0.09228671685357491,True,False,False,True,False,False,False,False,False,True,False,True
